user_id,item_id,title,genre,runtime_minutes,year,gender,age,occupation,location,timestamp,rating
53,3764,F/X 2 (1992),Action|Crime|Thriller,Long,90s,M,25-34,other,GU,2000-12-28 03:46:46,3
19,1650,Washington Square (1997),Drama,Long,90s,M,<18,K-12 student,MI,2001-01-03 20:40:33,1
192,227,Drop Zone (1994),Action,Long,90s,M,18-24,academic-educator,NY,2000-12-25 22:02:49,3
1753,2061,Full Tilt Boogie (1997),Documentary,Long,90s,M,35-44,doctor-health care,CA,2000-11-20 07:10:41,4
524,2850,Public Access (1993),Drama|Thriller,Long,90s,M,18-24,other,CA,2000-12-07 06:29:25,2
151,2969,"Man and a Woman, A (Un Homme et une Femme) (1966)",Drama|Romance,Long,60s,F,25-34,writer,AZ,2001-06-21 10:01:10,5
48,486,Life with Mikey (1993),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-28 14:25:10,2
123,2978,Three to Tango (1999),Comedy|Romance,Long,90s,M,35-44,homemaker,KS,2000-12-23 17:02:21,3
411,1123,"Perfect Candidate, A (1996)",Documentary,Long,90s,F,45-49,academic-educator,OH,2002-01-06 21:37:10,3
155,2829,"Muse, The (1999)",Comedy|Drama,Long,90s,M,35-44,programmer,NJ,2000-12-19 20:08:05,1
19,879,"Relic, The (1997)",Horror,Long,90s,M,<18,K-12 student,MI,2001-02-14 22:47:37,1
33,2183,"Man Who Knew Too Much, The (1956)",Thriller,Long,50s,M,45-49,clerical-admin,MN,2001-01-03 21:42:02,5
293,3490,Horror Express (1972),Horror,Long,70s,M,>56,academic-educator,N/A,2000-12-12 21:01:12,1
424,2326,Shattered Image (1998),Drama|Thriller,Long,90s,M,25-34,technician-engineer,MN,2002-11-07 12:59:24,3
33,1272,Patton (1970),Drama|War,Long,70s,M,45-49,clerical-admin,MN,2001-01-08 19:43:19,4
104,998,Set It Off (1996),Action|Crime,Long,90s,M,25-34,programmer,PR,2002-03-13 21:42:32,2
15,2719,"Haunting, The (1999)",Horror|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:16:19,3
482,2055,Hot Lead and Cold Feet (1978),Comedy|Western,Long,70s,M,25-34,sales-marketing,MN,2000-12-07 20:33:07,3
15,733,"Rock, The (1996)",Action|Adventure|Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:44:58,3
2547,90,"Journey of August King, The (1995)",Drama,Long,90s,F,35-44,other,TN,2001-05-10 01:41:49,4
319,3106,Come See the Paradise (1990),Drama|Romance,Long,90s,F,50-55,doctor-health care,FL,2000-12-10 03:50:17,3
18,3633,On Her Majesty's Secret Service (1969),Action,Long,60s,F,18-24,clerical-admin,CA,2000-12-30 05:13:39,5
24,2174,Beetlejuice (1988),Comedy|Fantasy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:20:11,3
531,2835,Chill Factor (1999),Action|Thriller,Long,90s,F,18-24,sales-marketing,VA,2001-07-02 21:34:56,1
225,483,King of the Hill (1993),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-19 20:22:14,5
195,3502,My Life (1993),Drama,Long,90s,M,25-34,programmer,NY,2001-09-05 04:32:17,5
15,2707,Arlington Road (1999),Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:13:09,4
202,2445,At First Sight (1999),Drama,Long,90s,M,18-24,college-grad student,WI,2000-12-16 03:50:50,3
17,2046,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:21:27,4
59,2966,"Straight Story, The (1999)",Drama,Long,90s,F,50-55,academic-educator,MN,2000-12-27 16:14:35,4
139,3627,Carnival of Souls (1962),Horror|Thriller,Long,60s,F,25-34,writer,OH,2000-12-21 01:33:55,1
272,3767,Missing in Action 2: The Beginning (1985),Action|War,Long,80s,M,18-24,other,CO,2000-12-13 08:47:50,3
2,480,Jurassic Park (1993),Action|Adventure|Sci-Fi,Long,90s,M,>56,self-employed,LA,2000-12-31 21:56:49,5
15,3755,"Perfect Storm, The (2000)",Action|Adventure|Thriller,Long,2000s,M,25-34,executive-managerial,VA,2000-12-30 21:45:52,3
2,1385,Under Siege (1992),Action,Long,90s,M,>56,self-employed,LA,2000-12-31 21:59:26,3
550,2972,Red Sorghum (Hong Gao Liang) (1987),Drama|War,Long,80s,M,45-49,farmer,N/A,2000-12-07 06:04:35,4
48,1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,Long,70s,M,25-34,college-grad student,CA,2000-12-29 05:13:33,2
329,2448,Virus (1999),Horror|Sci-Fi,Long,90s,M,35-44,executive-managerial,MA,2000-12-09 20:44:49,1
18,3877,Supergirl (1984),Action|Adventure|Fantasy,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:28:43,1
1242,864,"Wife, The (1995)",Comedy|Drama,Long,90s,F,35-44,other,NY,2000-11-22 16:04:35,4
710,2189,I Married A Strange Person (1997),Animation,Long,90s,M,25-34,writer,AZ,2000-11-30 00:03:02,3
48,3243,Encino Man (1992),Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:22:47,2
752,1516,Children of the Revolution (1996),Comedy,Long,90s,F,25-34,clerical-admin,OR,2000-12-07 21:09:10,4
19,2716,Ghostbusters (1984),Comedy|Horror,Long,80s,M,<18,K-12 student,MI,2000-12-31 21:59:07,4
15,3499,Misery (1990),Horror,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:45:23,4
752,1668,One Night Stand (1997),Drama,Long,90s,F,25-34,clerical-admin,OR,2000-11-30 19:36:46,4
1671,1528,Intimate Relations (1996),Comedy,Long,90s,M,35-44,other,WA,2000-11-21 08:27:17,3
1265,3883,Catfish in Black Bean Sauce (2000),Comedy|Drama,Long,90s,F,18-24,writer,MI,2002-01-13 17:15:32,4
33,1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,Long,40s,M,45-49,clerical-admin,MN,2000-12-29 16:51:35,4
53,1522,Ripe (1996),Drama,Long,90s,M,25-34,other,GU,2000-12-28 07:32:32,4
308,2323,"Cruise, The (1998)",Documentary,Long,90s,M,25-34,artist,NY,2001-07-22 20:35:42,4
33,2186,Strangers on a Train (1951),Film-Noir|Thriller,Long,50s,M,45-49,clerical-admin,MN,2000-12-29 16:48:36,3
524,1531,Losing Chase (1996),Drama,Long,90s,M,18-24,other,CA,2000-12-07 06:49:02,3
1470,1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,Long,90s,M,18-24,college-grad student,CA,2000-11-21 20:35:54,2
15,2567,EDtv (1999),Comedy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:54:07,4
216,489,Made in America (1993),Comedy,Long,90s,M,45-49,retired,IA,2000-12-15 08:05:25,3
329,742,Thinner (1996),Horror|Thriller,Long,90s,M,35-44,executive-managerial,MA,2000-12-10 18:57:38,1
710,2317,"Alarmist, The (1997)",Comedy,Long,90s,M,25-34,writer,AZ,2000-12-03 07:46:42,3
95,1135,Private Benjamin (1980),Comedy,Long,80s,M,45-49,other,WA,2000-12-24 02:57:12,3
33,3505,No Way Out (1987),Thriller,Long,80s,M,45-49,clerical-admin,MN,2001-01-08 19:46:14,4
17,340,"War, The (1994)",Adventure|Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:08:49,3
48,1254,"Treasure of the Sierra Madre, The (1948)",Adventure,Long,40s,M,25-34,college-grad student,CA,2000-12-29 04:33:19,3
62,2314,Beloved (1998),Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:39:15,2
192,1647,Playing God (1997),Crime|Thriller,Long,90s,M,18-24,academic-educator,NY,2000-12-17 05:06:20,3
19,2710,"Blair Witch Project, The (1999)",Horror,Long,90s,M,<18,K-12 student,MI,2001-01-03 20:56:00,3
1717,1534,"Bonheur, Le (1965)",Drama,Long,60s,F,50-55,doctor-health care,GA,2001-06-25 07:50:43,5
18,1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:57:17,3
62,3103,Stanley & Iris (1990),Drama|Romance,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:49:51,3
245,2451,"Gate, The (1987)",Horror,Long,80s,M,35-44,self-employed,KS,2000-12-14 21:07:27,2
18,1013,"Parent Trap, The (1961)",Children's|Drama,Long,60s,F,18-24,clerical-admin,CA,2000-12-30 05:48:13,3
225,2963,Joe the King (1999),Crime|Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-15 20:45:51,4
1242,1144,"Line King: Al Hirschfeld, The (1996)",Documentary,Long,90s,F,35-44,other,NY,2000-11-21 19:29:13,4
18,2701,Wild Wild West (1999),Action|Sci-Fi|Western,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:27:11,3
4271,2960,Beefcake (1999),Drama,Long,90s,M,35-44,executive-managerial,ID,2000-08-03 13:30:46,1
15,2841,Stir of Echoes (1999),Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:20:48,4
62,2457,Running Scared (1986),Action|Comedy,Long,80s,F,35-44,clerical-admin,WA,2000-12-27 14:54:17,3
192,2320,Apt Pupil (1998),Drama|Thriller,Long,90s,M,18-24,academic-educator,NY,2000-12-17 05:01:07,4
169,876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,Long,90s,M,25-34,executive-managerial,MN,2000-12-19 07:07:04,5
62,78,"Crossing Guard, The (1995)",Drama,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 07:39:15,3
850,2981,"Brother, Can You Spare a Dime? (1975)",Documentary,Long,70s,M,35-44,other,IL,2000-11-27 20:26:19,4
1470,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror,Long,70s,M,18-24,college-grad student,CA,2000-11-21 20:02:00,1
673,614,Loaded (1994),Drama|Thriller,Long,90s,M,25-34,writer,NY,2000-11-30 21:38:10,1
62,3365,"Searchers, The (1956)",Western,Long,50s,F,35-44,clerical-admin,WA,2000-12-28 02:23:46,4
192,3886,Steal This Movie! (2000),Drama,Long,2000s,M,18-24,academic-educator,NY,2001-12-25 16:28:45,2
699,867,Carpool (1996),Comedy|Crime,Long,90s,M,18-24,other,OK,2000-11-30 04:40:32,3
48,1927,All Quiet on the Western Front (1930),War,Long,30s,M,25-34,college-grad student,CA,2000-12-29 03:01:48,3
352,1659,Hurricane Streets (1998),Drama,Long,90s,M,18-24,college-grad student,IL,2000-12-09 03:23:25,3
2063,212,Bushwhacked (1995),Comedy,Long,90s,M,25-34,college-grad student,OH,2001-07-08 06:22:36,1
17,2311,2010 (1984),Mystery|Sci-Fi,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:24:28,4
17,1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,Long,80s,M,50-55,academic-educator,CA,2000-12-30 07:19:52,4
175,2442,Hilary and Jackie (1998),Drama,Long,90s,F,25-34,artist,CA,2000-12-18 04:04:23,2
48,1010,"Love Bug, The (1969)",Children's|Comedy,Long,60s,M,25-34,college-grad student,CA,2000-12-29 04:11:32,3
752,3880,"Ballad of Ramblin' Jack, The (2000)",Documentary,Long,2000s,F,25-34,clerical-admin,OR,2001-06-07 21:37:52,4
889,96,In the Bleak Midwinter (1995),Comedy,Long,90s,M,45-49,writer,NY,2000-11-26 14:55:21,3
151,215,Before Sunrise (1995),Drama|Romance,Long,90s,F,25-34,writer,AZ,2001-06-21 10:02:40,5
195,93,Vampire in Brooklyn (1995),Comedy|Romance,Long,90s,M,25-34,programmer,NY,2000-12-23 05:25:54,4
2440,1915,Voyage to the Beginning of the World (1997),Drama,Long,90s,M,50-55,technician-engineer,MA,2000-11-14 17:03:49,4
2,736,Twister (1996),Action|Adventure|Romance|Thriller,Long,90s,M,>56,self-employed,LA,2000-12-31 22:01:40,4
107,861,Supercop (1992),Action|Thriller,Long,90s,M,45-49,tradesman-craftsman,MO,2000-12-23 01:21:41,3
306,3898,Bait (2000),Action|Comedy,Long,2000s,M,18-24,other,WI,2000-12-20 04:13:37,4
180,1132,Manon of the Spring (Manon des sources) (1986),Drama,Long,80s,M,45-49,programmer,MA,2000-12-17 21:49:38,4
2063,1519,Broken English (1996),Drama,Long,90s,M,25-34,college-grad student,OH,2000-11-28 01:48:36,2
102,2975,"Best Man, The (1999)",Drama,Long,90s,M,35-44,unemployed,MD,2002-12-07 14:59:31,3
48,599,"Wild Bunch, The (1969)",Western,Long,60s,M,25-34,college-grad student,CA,2000-12-29 04:57:01,4
44,2043,Darby O'Gill and the Little People (1959),Adventure|Children's|Fantasy,Long,50s,M,45-49,technician-engineer,WA,2001-10-30 02:52:44,3
175,352,Crooklyn (1994),Comedy,Long,90s,F,25-34,artist,CA,2000-12-18 04:26:09,5
235,751,Careful (1992),Comedy,Long,90s,M,25-34,other,N/A,2000-12-14 05:22:53,3
102,3618,Small Time Crooks (2000),Comedy,Long,2000s,M,35-44,unemployed,MD,2001-10-11 19:48:40,4
1101,1793,Welcome to Woop-Woop (1997),Comedy,Long,90s,M,35-44,academic-educator,CT,2002-09-12 13:58:09,4
33,337,What's Eating Gilbert Grape (1993),Drama,Long,90s,M,45-49,clerical-admin,MN,2000-12-29 17:08:29,3
392,3374,Daughters of the Dust (1992),Drama,Long,90s,M,18-24,executive-managerial,DC,2000-12-11 16:14:30,2
18,1126,Drop Dead Fred (1991),Comedy|Fantasy,Long,90s,F,18-24,clerical-admin,CA,2000-12-30 05:03:16,1
216,3496,Madame Sousatzka (1988),Drama,Long,80s,M,45-49,retired,IA,2000-12-15 07:23:37,4
53,358,Higher Learning (1995),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:45:30,4
102,1912,Out of Sight (1998),Action|Crime|Romance,Long,90s,M,35-44,unemployed,MD,2000-12-23 12:19:47,5
62,2177,Family Plot (1976),Comedy|Thriller,Long,70s,F,35-44,clerical-admin,WA,2000-12-28 02:06:40,3
6016,2192,See the Sea (Regarde la mer) (1997),Drama,Short,90s,M,45-49,academic-educator,TN,2000-04-28 21:55:48,5
136,1799,Suicide Kings (1997),Crime|Drama,Long,90s,M,18-24,artist,MD,2000-12-21 18:44:49,1
146,3371,Bound for Glory (1976),Drama,Long,70s,F,35-44,writer,NY,2001-01-19 21:49:56,3
889,2049,"Happiest Millionaire, The (1967)",Comedy|Musical,Long,60s,M,45-49,writer,NY,2000-11-26 14:50:12,2
242,3222,Carmen (1984),Drama,Long,80s,F,18-24,college-grad student,WI,2000-12-19 23:24:31,3
169,1933,"Life of Émile Zola, The (1937)",Drama,Long,30s,M,25-34,executive-managerial,MN,2000-12-19 06:50:21,2
225,477,What's Love Got to Do with It? (1993),Drama,Long,90s,M,25-34,executive-managerial,NY,2000-12-15 20:31:33,4
660,882,"Trigger Effect, The (1996)",Drama|Thriller,Long,90s,M,45-49,self-employed,LA,2000-12-14 15:07:55,3
195,2579,Following (1998),Drama,Long,90s,M,25-34,programmer,NY,2002-03-01 05:38:50,4
136,3094,Maurice (1987),Drama|Romance,Long,80s,M,18-24,artist,MD,2000-12-21 18:11:36,5
329,3895,"Watcher, The (2000)",Crime|Thriller,Long,2000s,M,35-44,executive-managerial,MA,2000-12-09 20:35:14,2
42,1257,Better Off Dead... (1985),Comedy,Long,80s,M,25-34,farmer,VA,2000-12-28 22:17:39,5
195,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",Drama|Romance,Long,90s,M,25-34,programmer,NY,2002-08-20 06:19:00,4
1242,3228,Wirey Spindell (1999),Comedy,Long,90s,F,35-44,other,NY,2001-04-19 19:43:10,1
102,2040,"Computer Wore Tennis Shoes, The (1970)",Children's|Comedy,Long,60s,M,35-44,unemployed,MD,2003-01-29 00:12:34,4
42,1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,Long,50s,M,25-34,farmer,VA,2000-12-28 21:54:29,1
3049,1656,Swept from the Sea (1997),Romance,Long,90s,F,50-55,other,MA,2000-09-28 23:29:40,4
424,2847,Only Angels Have Wings (1939),Drama,Long,30s,M,25-34,technician-engineer,MN,2002-06-10 13:33:14,5
81,1260,M (1931),Crime|Film-Noir|Thriller,Long,30s,F,25-34,other,IL,2000-12-25 23:05:02,5
1088,343,"Baby-Sitters Club, The (1995)",Children's,Long,90s,F,<18,K-12 student,WA,2001-08-21 01:06:17,2
62,1409,Michael (1996),Comedy|Romance,Long,90s,F,35-44,clerical-admin,WA,2000-12-27 08:00:08,4
18,1275,Highlander (1986),Action|Adventure,Long,80s,F,18-24,clerical-admin,CA,2000-12-30 05:14:01,5
329,218,Boys on the Side (1995),Comedy|Drama,Long,90s,M,35-44,executive-managerial,MA,2000-12-26 22:52:51,4
202,209,White Man's Burden (1995),Drama,Long,90s,M,18-24,college-grad student,WI,2000-12-16 02:38:27,3
245,3487,"Dorado, El (1967)",Western,Long,60s,M,35-44,self-employed,KS,2000-12-14 21:13:12,4
285,3112,'Night Mother (1986),Drama,Long,80s,F,35-44,other,CA,2000-12-11 22:34:22,3
195,2582,Twin Dragons (Shuang long hui) (1992),Action|Comedy,Long,90s,M,25-34,programmer,NY,2000-12-26 17:00:23,4
24,1394,Raising Arizona (1987),Comedy,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:18:48,4
48,355,"Flintstones, The (1994)",Children's|Comedy,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:17:18,3
331,75,Big Bully (1996),Comedy|Drama,Long,90s,M,25-34,executive-managerial,MN,2001-03-09 16:08:04,1
299,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf) (1991)",Drama|Romance,Long,90s,M,25-34,programmer,OR,2000-12-13 06:31:17,2
58,471,"Hudsucker Proxy, The (1994)",Comedy|Romance,Long,90s,M,25-34,artist,GA,2000-12-27 17:39:52,4
195,2305,Slam (1998),Drama,Long,90s,M,25-34,programmer,NY,2001-01-30 08:41:51,4
319,2180,Torn Curtain (1966),Thriller,Long,60s,F,50-55,doctor-health care,FL,2000-12-10 04:57:52,3
28,3097,"Shop Around the Corner, The (1940)",Comedy|Romance,Long,40s,F,25-34,academic-educator,NY,2000-12-29 21:33:44,4
588,1406,"Cérémonie, La (1995)",Drama,Long,90s,F,25-34,lawyer,VA,2001-01-05 21:20:46,4
24,1296,"Room with a View, A (1986)",Drama|Romance,Long,80s,F,25-34,executive-managerial,NY,2000-12-29 23:34:20,5
2,3654,"Guns of Navarone, The (1961)",Action|Drama|War,Long,60s,M,>56,self-employed,LA,2000-12-31 21:40:14,3
169,507,"Perfect World, A (1993)",Action|Drama,Long,90s,M,25-34,executive-managerial,MN,2000-12-19 07:32:30,4
48,492,Manhattan Murder Mystery (1993),Comedy|Mystery,Long,90s,M,25-34,college-grad student,CA,2000-12-29 23:02:16,3
477,251,"Hunted, The (1995)",Action,Long,90s,M,35-44,sales-marketing,MN,2000-12-07 20:11:27,4
975,108,Catwalk (1995),Documentary,Long,90s,M,35-44,other,WA,2000-11-25 03:24:23,4
2,1957,Chariots of Fire (1981),Drama,Long,80s,M,>56,self-employed,LA,2000-12-31 21:39:10,5
151,1564,Roseanna's Grave (For Roseanna) (1997),Comedy|Romance,Long,90s,F,25-34,writer,AZ,2001-01-05 08:19:02,3
15,3005,"Bone Collector, The (1999)",Thriller,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:14:02,4
3292,1555,"To Have, or Not (1995)",Drama,Long,90s,F,50-55,doctor-health care,TX,2000-10-08 16:13:06,4
1150,769,Marlene Dietrich: Shadow and Light (1996),Documentary,Short,90s,F,25-34,writer,TX,2000-11-25 23:00:49,3
293,3651,"Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror,Long,70s,M,>56,academic-educator,N/A,2000-12-12 20:59:47,1
17,1284,"Big Sleep, The (1946)",Film-Noir|Mystery,Long,40s,M,50-55,academic-educator,CA,2000-12-30 06:50:13,5
53,233,Exotica (1994),Drama,Long,90s,M,25-34,other,GU,2000-12-27 20:33:01,5
1170,3657,Pandora and the Flying Dutchman (1951),Drama,Long,50s,M,>56,clerical-admin,NY,2000-11-22 03:03:46,4
869,3776,Melody Time (1948),Animation|Children's|Musical,Long,40s,M,18-24,writer,CA,2000-11-26 23:11:16,5
58,2463,Ruthless People (1986),Comedy,Long,80s,M,25-34,artist,GA,2000-12-27 18:16:09,4
3338,3779,Project Moon Base (1953),Sci-Fi,Long,50s,M,45-49,self-employed,NJ,2000-09-01 17:09:16,3
15,3261,Singles (1992),Comedy|Drama|Romance,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 17:48:13,2
28,906,Gaslight (1944),Mystery|Thriller,Long,40s,F,25-34,academic-educator,NY,2000-12-29 21:47:57,4
131,1171,Bob Roberts (1992),Comedy,Long,90s,M,18-24,college-grad student,CT,2000-12-22 03:22:12,4
1141,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy,Long,90s,F,25-34,clerical-admin,UT,2000-11-22 07:40:51,1
53,1290,Some Kind of Wonderful (1987),Drama|Romance,Long,80s,M,25-34,other,GU,2000-12-28 06:54:52,5
2,2067,Doctor Zhivago (1965),Drama|Romance|War,Long,60s,M,>56,self-employed,LA,2000-12-31 21:37:05,5
245,2475,52 Pick-Up (1986),Action|Mystery|Thriller,Long,80s,M,35-44,self-employed,KS,2000-12-13 20:07:25,3
33,1299,"Killing Fields, The (1984)",Drama|War,Long,80s,M,45-49,clerical-admin,MN,2000-12-29 16:47:58,3
48,516,Renaissance Man (1994),Comedy|Drama|War,Long,90s,M,25-34,college-grad student,CA,2000-12-30 03:28:47,3
4169,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama,Long,90s,M,50-55,other,KS,2001-01-05 03:03:46,3
1339,3904,"Uninvited Guest, An (2000)",Drama,Long,90s,M,35-44,tradesman-craftsman,AZ,2000-11-21 02:53:18,1
1,1022,Cinderella (1950),Animation|Children's|Musical,Long,50s,F,<18,K-12 student,MI,2000-12-31 22:00:55,5
1224,2219,Murder! (1930),Mystery|Thriller,Long,30s,M,50-55,retired,MA,2000-11-25 16:01:59,5
15,367,"Mask, The (1994)",Comedy|Crime|Fantasy,Long,90s,M,25-34,executive-managerial,VA,2000-12-30 21:36:06,4
89,370,Naked Gun 33 1/3: The Final Insult (1994),Comedy,Long,90s,F,>56,homemaker,AZ,2001-07-01 02:59:11,1
2625,1692,Alien Escape (1995),Horror|Sci-Fi,Long,90s,M,35-44,executive-managerial,IL,2000-11-07 22:12:41,3
42,1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,Long,90s,M,25-34,farmer,VA,2000-12-28 21:41:51,3
53,501,Naked (1993),Drama,Long,90s,M,25-34,other,GU,2000-12-28 06:03:00,4
17,3246,Malcolm X (1992),Drama,Long,90s,M,50-55,academic-educator,CA,2000-12-30 07:08:49,4
48,513,Radioland Murders (1994),Comedy|Mystery|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-29 23:03:58,3
5556,2198,Modulations (1998),Documentary,Long,90s,M,45-49,doctor-health care,CA,2000-05-27 16:38:35,3
352,2073,Fandango (1985),Comedy,Long,80s,M,18-24,college-grad student,IL,2000-12-09 01:58:06,1
390,2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror,Long,70s,M,25-34,college-grad student,MN,2000-12-08 19:36:03,3
195,632,Land and Freedom (Tierra y libertad) (1995),War,Long,90s,M,25-34,programmer,NY,2003-01-09 06:55:14,5
1,1028,Mary Poppins (1964),Children's|Comedy|Musical,Long,60s,F,<18,K-12 student,MI,2000-12-31 22:29:37,5
48,376,"River Wild, The (1994)",Action|Thriller,Long,90s,M,25-34,college-grad student,CA,2000-12-29 05:05:55,3
123,3389,Let's Get Harry (1986),Action|Adventure,Long,80s,M,35-44,homemaker,KS,2000-12-23 00:00:56,3
33,3121,"Hitch-Hiker, The (1953)",Film-Noir,Long,50s,M,45-49,clerical-admin,MN,2000-12-29 16:47:40,3
1680,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror,Long,60s,M,25-34,writer,CA,2000-11-20 08:26:53,2
264,3130,Bonfire of the Vanities (1990),Comedy,Long,90s,M,35-44,other,MD,2000-12-13 13:49:20,2
48,236,French Kiss (1995),Comedy|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-29 04:23:20,3
1,1287,Ben-Hur (1959),Action|Adventure|Drama,Very Long,50s,F,<18,K-12 student,MI,2000-12-31 22:33:59,5
33,2344,Runaway Train (1985),Action|Adventure|Drama|Thriller,Long,80s,M,45-49,clerical-admin,MN,2000-12-29 17:24:36,3
24,2734,"Mosquito Coast, The (1986)",Drama,Long,80s,F,25-34,executive-managerial,NY,2000-12-30 00:00:56,3
62,3508,"Outlaw Josey Wales, The (1976)",Western,Long,70s,F,35-44,clerical-admin,WA,2000-12-28 02:01:58,4
48,239,"Goofy Movie, A (1995)",Animation|Children's|Comedy|Romance,Long,90s,M,25-34,college-grad student,CA,2000-12-29 03:14:25,2
62,2079,Kidnapped (1960),Children's|Drama,Long,50s,F,35-44,clerical-admin,WA,2000-12-28 02:17:47,4
53,382,Wolf (1994),Drama|Horror,Long,90s,M,25-34,other,GU,2000-12-28 05:11:23,3
549,2204,Saboteur (1942),Thriller,Long,40s,M,25-34,doctor-health care,WI,2000-12-06 17:00:48,5
