user_id,gender,age,occupation,location
4112,M,45-49,tradesman-craftsman,IN
3595,M,25-34,other,AZ
654,M,50-55,executive-managerial,TX
4299,F,25-34,artist,OH
4227,M,25-34,unemployed,N/A
2453,M,25-34,executive-managerial,MN
1066,M,45-49,programmer,MA
5941,F,25-34,other,IL
3859,M,25-34,other,NV
5963,M,25-34,scientist,MA
851,M,18-24,college-grad student,TX
1220,M,<18,K-12 student,MI
1712,M,25-34,other,OK
1254,F,18-24,academic-educator,MA
5578,F,18-24,academic-educator,MA
1527,M,18-24,K-12 student,TX
1218,M,>56,scientist,NY
1850,M,18-24,customer service,NY
669,M,25-34,technician-engineer,GA
3843,F,<18,K-12 student,FL
3900,F,25-34,sales-marketing,MN
1466,M,18-24,college-grad student,SC
3413,F,25-34,technician-engineer,CA
4675,F,18-24,college-grad student,NC
4367,M,35-44,other,IA
2765,M,50-55,executive-managerial,MA
4736,M,18-24,writer,CA
3636,M,25-34,other,CT
3108,M,50-55,doctor-health care,VA
581,M,50-55,sales-marketing,OK
3700,M,25-34,sales-marketing,NY
5561,F,25-34,clerical-admin,OK
96,F,25-34,self-employed,TX
3433,M,18-24,programmer,MN
3357,M,25-34,tradesman-craftsman,MO
5059,M,45-49,self-employed,VA
3684,M,25-34,technician-engineer,ID
5299,M,25-34,artist,OH
3147,M,25-34,sales-marketing,MI
5953,M,<18,K-12 student,MD
1653,M,18-24,other,CA
2066,F,25-34,doctor-health care,WI
4095,M,25-34,other,NY
2985,M,18-24,college-grad student,OR
1614,M,35-44,other,CA
2653,M,25-34,executive-managerial,CA
2898,M,18-24,college-grad student,MA
4823,M,18-24,college-grad student,IN
276,M,45-49,self-employed,MA
4528,M,25-34,sales-marketing,NC
5101,M,25-34,other,CA
2859,M,18-24,academic-educator,CA
2956,M,25-34,programmer,IA
2166,M,<18,K-12 student,WA
4955,M,>56,retired,MN
5654,M,25-34,college-grad student,CA
4658,M,25-34,college-grad student,WA
4801,M,25-34,college-grad student,GA
5939,F,45-49,scientist,TX
4079,M,35-44,technician-engineer,WV
5824,M,18-24,programmer,PA
4487,M,25-34,executive-managerial,MA
1257,F,18-24,sales-marketing,UT
3644,F,25-34,lawyer,WI
161,M,45-49,self-employed,N/A
1891,M,45-49,academic-educator,CA
5301,M,25-34,technician-engineer,PR
5029,M,25-34,college-grad student,LA
1235,F,25-34,executive-managerial,CA
5425,M,18-24,college-grad student,WI
6000,M,45-49,technician-engineer,GA
4877,M,25-34,college-grad student,CA
3884,M,18-24,college-grad student,TX
917,M,50-55,doctor-health care,CA
3174,F,18-24,sales-marketing,NY
3745,F,25-34,homemaker,MI
263,F,25-34,executive-managerial,VA
1032,M,50-55,self-employed,PA
5152,F,25-34,college-grad student,OH
5793,M,25-34,artist,CA
925,F,35-44,clerical-admin,MI
3140,F,25-34,college-grad student,TX
3069,M,18-24,college-grad student,OR
3142,M,25-34,writer,AZ
1355,F,45-49,writer,ME
3791,M,50-55,tradesman-craftsman,IL
1616,M,25-34,other,PA
2832,M,25-34,technician-engineer,DC
2228,M,25-34,programmer,IL
4264,M,45-49,academic-educator,IL
3453,M,35-44,executive-managerial,NJ
3032,M,25-34,other,IN
949,M,50-55,technician-engineer,HI
2160,F,18-24,unemployed,IN
3515,M,35-44,clerical-admin,MN
1650,M,25-34,unemployed,CA
3765,F,50-55,clerical-admin,FL
1119,M,35-44,academic-educator,CA
4286,M,35-44,technician-engineer,NY
4306,M,45-49,executive-managerial,KS
3085,M,25-34,college-grad student,TX
3822,M,45-49,writer,WA
4448,M,25-34,sales-marketing,CT
5773,M,25-34,doctor-health care,NV
2192,F,25-34,other,NC
901,F,>56,other,CA
2209,M,35-44,executive-managerial,NY
2595,M,18-24,college-grad student,PA
2091,F,35-44,writer,MI
232,M,25-34,writer,MN
822,F,25-34,academic-educator,NJ
3951,F,18-24,college-grad student,IL
3993,M,25-34,other,VA
3360,F,25-34,other,CA
3214,F,>56,executive-managerial,NY
5173,M,<18,K-12 student,IL
5635,F,35-44,homemaker,CT
3030,M,35-44,academic-educator,MI
4571,M,35-44,executive-managerial,MD
563,M,25-34,college-grad student,WI
1951,F,18-24,college-grad student,CA
2543,F,35-44,other,KY
6010,M,35-44,other,TX
5616,M,45-49,academic-educator,NJ
3886,M,35-44,executive-managerial,CA
3789,F,25-34,other,CA
2399,M,35-44,technician-engineer,NY
1375,F,45-49,customer service,CA
1598,M,35-44,retired,TX
4480,M,25-34,other,CA
4918,F,18-24,programmer,UT
2059,M,35-44,other,OH
2850,M,18-24,writer,CA
5983,M,25-34,clerical-admin,SC
5395,M,50-55,academic-educator,NY
856,F,45-49,doctor-health care,MA
3365,M,50-55,technician-engineer,VA
1041,M,45-49,artist,CA
443,M,25-34,clerical-admin,MN
502,M,35-44,doctor-health care,MN
3126,M,25-34,artist,FL
638,M,25-34,doctor-health care,TX
2597,F,50-55,other,CA
1990,M,25-34,executive-managerial,AZ
2045,F,<18,other,VA
385,M,25-34,doctor-health care,NE
2333,M,50-55,doctor-health care,NY
1856,M,>56,executive-managerial,CA
1191,F,35-44,other,WA
92,F,18-24,college-grad student,OH
4594,M,35-44,self-employed,MN
2598,M,25-34,technician-engineer,MD
3562,F,25-34,doctor-health care,FL
5879,M,35-44,executive-managerial,MA
2820,F,35-44,other,MA
1050,M,25-34,academic-educator,OR
5017,M,35-44,programmer,CA
4678,M,35-44,artist,CA
2870,M,50-55,tradesman-craftsman,CA
889,M,45-49,writer,NY
327,M,35-44,tradesman-craftsman,MN
473,F,18-24,college-grad student,MN
5548,F,18-24,college-grad student,MA
2029,F,25-34,programmer,NY
5320,F,18-24,customer service,OH
2709,F,25-34,other,IL
1806,M,18-24,college-grad student,VA
3335,M,25-34,other,NY
130,M,35-44,technician-engineer,IA
1786,M,45-49,academic-educator,AZ
993,M,25-34,other,OH
4008,M,18-24,academic-educator,CA
2190,F,25-34,scientist,NC
664,M,35-44,tradesman-craftsman,OK
2815,M,35-44,technician-engineer,IL
1046,M,>56,tradesman-craftsman,N/A
1625,M,45-49,other,ME
4204,M,35-44,executive-managerial,CT
2887,M,25-34,clerical-admin,KS
1212,F,50-55,academic-educator,IL
2372,F,45-49,executive-managerial,MA
4107,F,25-34,other,VA
4943,F,50-55,other,MN
1525,F,25-34,self-employed,CA
266,M,35-44,lawyer,TX
3960,F,35-44,sales-marketing,MN
4443,M,>56,artist,CA
1771,M,25-34,technician-engineer,TX
1740,M,>56,academic-educator,N/A
5214,F,35-44,homemaker,NJ
5030,M,18-24,academic-educator,LA
3446,M,25-34,executive-managerial,GA
3720,M,45-49,executive-managerial,OH
3954,M,18-24,college-grad student,FL
5079,M,25-34,college-grad student,LA
1559,M,35-44,farmer,NY
259,M,25-34,academic-educator,IL
1584,M,25-34,unemployed,OH
5131,F,25-34,academic-educator,TX
3570,M,35-44,programmer,PA
4654,M,35-44,writer,CA
2499,M,50-55,other,AL
5682,M,18-24,other,N/A
835,M,>56,other,CA
4360,F,25-34,homemaker,WA
5069,F,>56,other,CA
2718,F,25-34,college-grad student,HI
4572,F,<18,K-12 student,PA
3943,F,35-44,executive-managerial,WA
1877,F,45-49,writer,CA
5236,M,25-34,sales-marketing,IN
5142,M,25-34,academic-educator,CA
530,M,25-34,artist,NY
1996,M,35-44,other,AZ
462,M,18-24,self-employed,MN
4159,F,50-55,homemaker,MA
4040,M,25-34,writer,TX
4684,F,25-34,other,ME
1219,M,25-34,executive-managerial,NY
41,F,18-24,college-grad student,PA
3994,M,50-55,executive-managerial,OH
3621,M,18-24,college-grad student,FL
4868,M,35-44,technician-engineer,NH
2306,F,18-24,college-grad student,MA
3303,M,>56,technician-engineer,CT
1110,F,>56,doctor-health care,TX
828,M,18-24,college-grad student,LA
4565,M,35-44,sales-marketing,CA
3923,M,35-44,artist,CA
1922,F,25-34,executive-managerial,CA
3064,M,35-44,technician-engineer,CA
1928,M,<18,K-12 student,CA
1899,F,45-49,doctor-health care,MA
4838,M,45-49,academic-educator,MI
2730,M,35-44,lawyer,MI
3836,F,50-55,farmer,UT
2645,M,25-34,executive-managerial,IL
5071,F,25-34,executive-managerial,TX
3640,M,35-44,executive-managerial,MA
145,M,18-24,college-grad student,PA
306,M,18-24,other,WI
1020,M,18-24,writer,CA
939,F,25-34,writer,N/A
966,M,>56,artist,CA
597,M,35-44,programmer,CO
2383,F,25-34,sales-marketing,CA
3499,M,25-34,clerical-admin,TX
2678,M,25-34,doctor-health care,MI
3407,F,45-49,customer service,IL
2144,M,18-24,other,IN
1664,F,18-24,college-grad student,TX
3418,F,18-24,clerical-admin,VA
3599,M,25-34,self-employed,OR
500,F,18-24,artist,MN
3463,M,25-34,scientist,CO
2101,M,25-34,self-employed,MI
1639,M,25-34,technician-engineer,CA
5851,F,18-24,writer,MN
499,F,25-34,academic-educator,MN
2432,M,25-34,college-grad student,VA
2917,M,25-34,other,IL
1241,M,<18,K-12 student,NY
1142,M,18-24,academic-educator,OH
3176,M,25-34,technician-engineer,CA
3234,F,<18,other,CA
4825,M,25-34,technician-engineer,CA
5247,F,<18,K-12 student,MA
2194,M,25-34,technician-engineer,OH
1012,F,35-44,academic-educator,GA
5302,F,<18,K-12 student,MA
4458,F,25-34,college-grad student,N/A
482,M,25-34,sales-marketing,MN
3195,M,18-24,college-grad student,CO
5917,F,50-55,academic-educator,CA
3893,M,25-34,doctor-health care,TX
1578,M,18-24,college-grad student,VA
272,M,18-24,other,CO
1816,F,35-44,homemaker,MN
6,F,50-55,homemaker,MN
1270,M,25-34,doctor-health care,NY
5435,M,45-49,tradesman-craftsman,MA
5189,F,45-49,executive-managerial,CO
4663,M,25-34,college-grad student,CA
2197,F,25-34,academic-educator,NC
207,M,25-34,programmer,CA
5436,M,18-24,college-grad student,CA
1703,M,18-24,scientist,TX
3739,M,>56,lawyer,MI
2087,M,25-34,other,N/A
4065,F,45-49,customer service,MI
5991,F,35-44,writer,CA
586,M,35-44,sales-marketing,WI
3494,M,25-34,academic-educator,NC
2175,M,25-34,college-grad student,WA
1741,M,35-44,executive-managerial,CA
154,M,50-55,writer,CA
4769,M,25-34,academic-educator,MA
3887,M,18-24,college-grad student,CO
2622,F,35-44,doctor-health care,NC
4041,M,18-24,clerical-admin,MI
3241,F,50-55,other,DC
968,M,50-55,programmer,CA
1552,M,45-49,writer,NY
5107,F,45-49,other,NJ
2789,M,18-24,college-grad student,CA
3320,M,25-34,academic-educator,MN
4876,F,35-44,technician-engineer,WA
4007,M,35-44,programmer,NM
2698,F,25-34,artist,NY
5242,M,25-34,academic-educator,NY
2352,M,50-55,retired,KY
3654,M,25-34,technician-engineer,CA
348,M,50-55,executive-managerial,MN
1989,M,50-55,doctor-health care,MA
847,F,25-34,executive-managerial,CO
5256,M,25-34,self-employed,GA
5258,M,35-44,college-grad student,ND
15,M,25-34,executive-managerial,VA
1317,M,45-49,executive-managerial,WA
4754,F,18-24,other,CA
5410,F,45-49,artist,MD
2030,M,25-34,college-grad student,TX
1721,M,18-24,unemployed,LA
2699,F,>56,retired,OK
4080,M,35-44,academic-educator,MI
5972,F,25-34,writer,MN
2193,M,<18,K-12 student,KY
5633,M,50-55,academic-educator,WA
3502,F,18-24,executive-managerial,CO
2487,M,45-49,executive-managerial,MN
5531,M,50-55,technician-engineer,AE
3878,M,35-44,self-employed,VA
3280,M,25-34,executive-managerial,FL
5980,M,>56,academic-educator,KY
4950,M,25-34,self-employed,MN
5627,M,25-34,other,NJ
281,F,35-44,other,CA
1022,M,25-34,clerical-admin,PR
3325,F,35-44,sales-marketing,MS
4705,F,18-24,other,TX
2624,F,35-44,other,OH
2364,F,>56,homemaker,NY
5595,M,25-34,writer,CA
5386,M,25-34,sales-marketing,IL
4505,M,50-55,executive-managerial,MS
1243,M,35-44,scientist,CA
1956,M,35-44,other,OH
3554,M,25-34,scientist,PA
3101,M,18-24,scientist,CA
5473,M,25-34,academic-educator,N/A
5457,M,18-24,programmer,MN
5767,M,25-34,artist,TX
2131,M,25-34,other,MA
5634,M,25-34,sales-marketing,MN
2003,M,<18,K-12 student,CO
4979,M,35-44,artist,MN
878,M,18-24,artist,MA
4405,M,25-34,sales-marketing,WA
2565,M,35-44,customer service,FL
1791,M,18-24,college-grad student,PA
6016,M,45-49,academic-educator,TN
4824,M,25-34,executive-managerial,MN
141,M,35-44,retired,IL
681,M,35-44,executive-managerial,GA
1176,M,>56,academic-educator,OH
5257,F,25-34,artist,NY
3894,M,35-44,self-employed,MA
849,M,25-34,clerical-admin,TX
874,M,45-49,scientist,WV
4885,M,>56,academic-educator,VA
1835,M,25-34,unemployed,NY
1544,M,25-34,programmer,MO
3750,F,18-24,college-grad student,CA
3875,M,25-34,other,KS
2891,F,18-24,college-grad student,KS
1216,M,25-34,artist,CA
5389,M,45-49,executive-managerial,MA
2198,F,35-44,homemaker,IN
1876,M,25-34,programmer,CA
2996,M,18-24,other,MO
1366,M,<18,K-12 student,NV
3331,F,25-34,executive-managerial,CT
2507,M,25-34,college-grad student,CA
5862,F,25-34,homemaker,TX
5170,M,18-24,college-grad student,MO
3421,M,45-49,executive-managerial,CA
4691,F,45-49,technician-engineer,MN
738,M,18-24,technician-engineer,WA
5969,M,45-49,retired,TX
5713,F,50-55,executive-managerial,CA
3577,F,>56,other,N/A
3049,F,50-55,other,MA
2581,M,25-34,lawyer,IL
3934,M,25-34,other,OH
4513,M,>56,other,IL
420,M,35-44,academic-educator,MN
4000,M,35-44,executive-managerial,NJ
3850,M,18-24,clerical-admin,CA
5412,M,25-34,programmer,OR
5741,M,50-55,retired,IL
4209,M,>56,other,TN
151,F,25-34,writer,AZ
1326,F,25-34,other,WA
6022,M,25-34,technician-engineer,SD
2504,M,25-34,executive-managerial,WA
647,M,35-44,programmer,AZ
3131,F,25-34,artist,CA
5279,F,25-34,sales-marketing,MN
869,M,18-24,writer,CA
291,M,35-44,programmer,MN
4088,M,25-34,clerical-admin,TX
3490,M,25-34,other,OK
809,M,25-34,technician-engineer,LA
4856,M,25-34,executive-managerial,CA
6029,F,25-34,academic-educator,VA
3522,M,18-24,other,OR
988,M,50-55,lawyer,MI
5611,F,35-44,executive-managerial,ME
3182,M,25-34,programmer,NY
2912,F,18-24,college-grad student,MI
1572,F,25-34,clerical-admin,MA
2794,M,25-34,artist,DC
5253,F,>56,retired,RI
4677,M,50-55,doctor-health care,VT
162,F,18-24,college-grad student,CA
3497,F,35-44,artist,CA
3106,M,25-34,other,FL
5761,M,25-34,writer,CA
629,F,<18,K-12 student,MI
3055,F,25-34,clerical-admin,WA
2892,M,25-34,college-grad student,UT
4114,M,35-44,sales-marketing,MI
5277,M,25-34,writer,CA
1847,M,18-24,college-grad student,IL
865,M,35-44,academic-educator,CA
5270,M,25-34,programmer,NM
4096,M,25-34,scientist,IL
82,M,25-34,technician-engineer,MI
4475,M,18-24,college-grad student,NY
534,M,25-34,scientist,MN
2541,F,35-44,customer service,MI
663,F,25-34,executive-managerial,NY
17,M,50-55,academic-educator,CA
3041,M,25-34,college-grad student,OR
5371,M,25-34,lawyer,MN
4652,F,25-34,executive-managerial,CA
5310,F,>56,academic-educator,IL
933,M,45-49,academic-educator,MI
3222,M,35-44,executive-managerial,NY
5624,M,25-34,executive-managerial,PA
4561,F,25-34,homemaker,UT
4510,M,45-49,executive-managerial,CA
3509,M,18-24,college-grad student,MA
23,M,35-44,other,CA
118,M,35-44,technician-engineer,VA
2149,M,25-34,other,IL
1689,M,35-44,customer service,WA
3680,F,25-34,academic-educator,CA
747,M,18-24,college-grad student,WA
5370,M,25-34,programmer,WA
6017,F,35-44,executive-managerial,MD
2525,F,35-44,academic-educator,TN
2994,M,35-44,customer service,CA
1368,F,25-34,clerical-admin,IA
5208,M,25-34,college-grad student,MN
2442,M,35-44,technician-engineer,AL
3939,M,45-49,executive-managerial,CA
5106,F,35-44,academic-educator,PA
5755,F,35-44,artist,TX
5093,M,50-55,executive-managerial,PA
3646,M,35-44,writer,WA
859,M,25-34,programmer,NY
5738,M,25-34,programmer,MN
3306,M,45-49,sales-marketing,IL
4196,M,35-44,sales-marketing,NY
4841,M,25-34,programmer,CA
720,M,18-24,other,MN
5596,M,35-44,programmer,VA
4900,M,25-34,writer,FL
2877,M,35-44,academic-educator,N/A
912,F,35-44,artist,CA
2129,M,25-34,customer service,ME
5461,M,50-55,other,CA
380,M,25-34,artist,CA
2472,M,25-34,tradesman-craftsman,TN
4814,M,18-24,sales-marketing,CO
5441,M,50-55,executive-managerial,CA
2763,F,18-24,college-grad student,MI
3559,M,18-24,college-grad student,NY
100,M,35-44,technician-engineer,CA
4230,M,>56,retired,FL
861,M,25-34,executive-managerial,TN
1081,M,18-24,college-grad student,N/A
1803,M,25-34,artist,IA
5799,M,25-34,customer service,CO
3675,M,35-44,executive-managerial,N/A
5910,F,45-49,writer,NY
3346,M,35-44,executive-managerial,WI
2517,F,35-44,homemaker,WI
1398,F,>56,self-employed,CA
1464,M,35-44,programmer,TX
1450,M,18-24,college-grad student,CA
2572,M,35-44,sales-marketing,N/A
1209,M,35-44,executive-managerial,CA
4381,M,25-34,college-grad student,MO
2651,M,>56,sales-marketing,NY
3990,M,25-34,self-employed,PA
4211,M,45-49,customer service,TX
1244,M,25-34,college-grad student,VA
4338,F,18-24,customer service,IN
892,M,35-44,other,TX
66,M,25-34,tradesman-craftsman,SD
4184,M,50-55,executive-managerial,FL
4272,M,45-49,technician-engineer,TN
2725,M,35-44,executive-managerial,GA
1870,M,>56,retired,AZ
4276,F,45-49,other,HI
1631,F,50-55,other,CA
466,M,25-34,customer service,MN
1655,M,18-24,college-grad student,CA
477,M,35-44,sales-marketing,MN
4873,M,>56,lawyer,NY
4704,M,18-24,writer,MA
3553,M,35-44,self-employed,N/A
2250,M,18-24,unemployed,IL
2518,M,25-34,executive-managerial,NY
5751,F,<18,other,NY
2288,M,<18,K-12 student,NY
2576,M,18-24,technician-engineer,OR
3619,M,50-55,self-employed,OR
515,M,25-34,academic-educator,MN
435,M,25-34,executive-managerial,MN
4740,F,25-34,clerical-admin,TN
494,F,35-44,other,PA
712,M,25-34,other,CA
1937,M,25-34,lawyer,CA
5245,F,45-49,academic-educator,NC
58,M,25-34,artist,GA
752,F,25-34,clerical-admin,OR
1203,F,25-34,academic-educator,CT
1221,M,18-24,other,PA
3563,M,25-34,artist,FL
4310,M,25-34,college-grad student,SD
3251,M,35-44,technician-engineer,PA
5560,F,35-44,technician-engineer,WA
4526,M,25-34,writer,NY
3358,F,25-34,academic-educator,CA
684,M,25-34,college-grad student,NC
4124,M,25-34,tradesman-craftsman,N/A
5868,M,35-44,sales-marketing,AZ
1984,M,18-24,K-12 student,CA
1514,M,18-24,college-grad student,OR
4025,F,>56,doctor-health care,TX
4442,M,50-55,scientist,CA
3185,M,18-24,executive-managerial,MN
4960,M,>56,academic-educator,MN
5061,F,18-24,unemployed,VT
2246,M,25-34,other,IL
4248,M,25-34,college-grad student,WV
2583,M,35-44,executive-managerial,PA
267,M,45-49,programmer,MN
3696,M,35-44,executive-managerial,PA
373,F,25-34,artist,MN
1116,M,25-34,scientist,CA
1083,M,>56,other,NC
1353,M,<18,K-12 student,CA
5018,F,>56,programmer,CA
1681,M,18-24,college-grad student,TX
1948,M,<18,K-12 student,CA
910,F,50-55,other,WA
5222,M,25-34,programmer,CA
2257,F,18-24,college-grad student,MT
3136,F,25-34,college-grad student,AR
1932,M,25-34,executive-managerial,CA
528,F,18-24,technician-engineer,ID
774,M,18-24,college-grad student,VA
1860,M,>56,self-employed,CA
345,M,25-34,programmer,CA
4763,M,>56,lawyer,ME
5112,M,35-44,retired,NV
2299,F,18-24,K-12 student,NY
2793,M,35-44,executive-managerial,LA
611,M,35-44,other,MD
5845,F,25-34,clerical-admin,TX
5547,F,18-24,college-grad student,NY
4493,F,<18,K-12 student,NY
4974,M,35-44,writer,CA
947,M,18-24,other,MD
3516,M,18-24,college-grad student,KY
3044,M,35-44,self-employed,TX
26,M,25-34,executive-managerial,VA
1869,M,45-49,sales-marketing,CA
5483,F,25-34,doctor-health care,PA
3787,F,25-34,other,CA
4836,F,45-49,self-employed,ME
3402,M,35-44,writer,GA
3722,M,25-34,tradesman-craftsman,CO
2327,M,18-24,K-12 student,MI
3008,M,18-24,college-grad student,CA
3283,M,35-44,self-employed,KS
860,M,18-24,other,TX
1360,M,25-34,writer,NY
319,F,50-55,doctor-health care,FL
2657,F,<18,K-12 student,IN
1852,M,25-34,programmer,NY
646,M,35-44,executive-managerial,NJ
2532,F,>56,retired,TN
3733,M,18-24,college-grad student,MA
3093,F,45-49,writer,NV
4762,F,25-34,sales-marketing,CA
618,M,25-34,other,OK
5471,M,18-24,executive-managerial,NY
4385,M,25-34,college-grad student,CA
5655,F,25-34,doctor-health care,TX
2502,M,>56,retired,MI
2661,M,>56,retired,PA
2647,F,35-44,lawyer,PA
2139,F,50-55,clerical-admin,FL
2170,F,50-55,self-employed,WA
922,M,>56,self-employed,MI
5054,M,35-44,artist,MD
4109,M,35-44,clerical-admin,OR
3979,F,50-55,homemaker,MT
4072,M,50-55,doctor-health care,CA
1961,F,50-55,clerical-admin,CA
1736,M,>56,farmer,PR
4485,M,25-34,college-grad student,MO
5319,M,18-24,technician-engineer,CA
3116,M,25-34,programmer,WA
1307,M,>56,retired,TX
6001,F,25-34,executive-managerial,CA
1925,M,50-55,executive-managerial,CA
1288,F,35-44,unemployed,CA
2287,M,>56,other,CT
2031,M,35-44,writer,IL
4174,F,35-44,clerical-admin,VA
2664,M,35-44,executive-managerial,IA
2855,M,25-34,college-grad student,CA
1976,M,35-44,customer service,ND
2577,M,25-34,executive-managerial,TX
1476,F,18-24,other,CA
3695,M,25-34,artist,WA
1792,F,25-34,artist,WI
2704,M,>56,retired,AR
619,F,18-24,academic-educator,CA
2002,F,>56,retired,N/A
5160,F,18-24,college-grad student,CA
5058,M,>56,technician-engineer,UT
3852,M,50-55,self-employed,IL
3051,M,18-24,technician-engineer,CA
3368,M,25-34,sales-marketing,MN
3192,M,18-24,college-grad student,RI
4093,M,25-34,college-grad student,LA
2433,M,25-34,college-grad student,VA
5479,M,35-44,academic-educator,IA
4456,F,35-44,artist,MI
218,M,35-44,sales-marketing,CA
518,F,35-44,programmer,TX
1406,M,25-34,college-grad student,CA
3880,M,25-34,executive-managerial,WI
4759,F,50-55,other,ME
