user_id,age
40844,25-34
46631,35-44
18661,25-34
20732,25-34
13187,25-34
6456,35-44
31755,25-34
58606,>56
44291,18-24
4084,35-44
31515,35-44
23491,25-34
18570,>56
12205,25-34
13543,25-34
42447,18-24
24496,25-34
16685,25-34
44183,25-34
42606,>56
61543,25-34
81944,25-34
42079,25-34
6327,25-34
7467,25-34
73269,25-34
7286,25-34
19363,25-34
79742,50-55
5163,18-24
53795,>56
33211,<18
10541,25-34
54884,25-34
28508,25-34
61243,25-34
30294,25-34
47897,25-34
8975,25-34
62971,18-24
40385,25-34
81612,25-34
32650,25-34
19655,35-44
50322,35-44
3104,18-24
38538,25-34
73353,25-34
25267,18-24
38534,>56
37770,25-34
40208,25-34
3463,50-55
1111,25-34
23598,25-34
74825,25-34
60786,25-34
13863,25-34
6878,18-24
85574,25-34
16037,<18
7794,25-34
66512,25-34
6556,25-34
63501,25-34
25279,35-44
66067,45-49
27986,25-34
79565,35-44
60651,18-24
23108,25-34
84616,25-34
42943,<18
28606,45-49
27008,18-24
64049,25-34
27469,25-34
76144,25-34
59747,25-34
15188,25-34
6328,25-34
10126,25-34
46122,25-34
68715,25-34
20501,25-34
79269,25-34
83603,25-34
10438,25-34
43566,25-34
19650,25-34
47475,18-24
40866,50-55
22262,25-34
30000,25-34
896,>56
4557,35-44
6037,35-44
56643,25-34
72921,25-34
86753,25-34
45714,25-34
67856,25-34
24919,25-34
47967,18-24
53113,25-34
7034,>56
74681,25-34
26355,25-34
57270,25-34
21829,>56
64693,25-34
78028,25-34
389,35-44
31731,25-34
263,25-34
7414,>56
58299,25-34
52750,25-34
44116,25-34
38709,25-34
44624,25-34
57332,18-24
35543,45-49
27126,45-49
5962,25-34
6192,25-34
62697,35-44
32868,25-34
81859,25-34
60433,25-34
42895,25-34
32836,25-34
79784,25-34
80534,35-44
83506,<18
42216,25-34
38706,25-34
39541,45-49
5532,25-34
36387,45-49
83238,35-44
32875,25-34
41364,25-34
55919,25-34
78154,25-34
1025,50-55
38199,25-34
53269,25-34
5704,18-24
58475,25-34
40763,>56
76399,25-34
34667,25-34
35487,25-34
12410,50-55
26190,35-44
55290,25-34
60833,<18
36238,25-34
68121,25-34
23998,25-34
32552,45-49
38327,35-44
69629,<18
77520,18-24
19864,25-34
15006,25-34
38682,35-44
39130,<18
65587,45-49
14343,25-34
2945,25-34
58973,18-24
15867,25-34
64270,25-34
16597,25-34
45084,35-44
16407,35-44
48332,25-34
82774,18-24
2169,35-44
29209,50-55
39883,>56
69095,25-34
2059,25-34
18888,25-34
7801,50-55
68163,<18
85624,18-24
23469,45-49
41393,25-34
18509,50-55
3810,25-34
3782,45-49
576,35-44
711,>56
6809,25-34
9118,25-34
16371,25-34
17912,>56
27710,25-34
43817,35-44
46620,>56
15451,25-34
17708,25-34
35862,25-34
4631,25-34
59038,50-55
47711,25-34
55538,25-34
42743,25-34
12983,25-34
20245,50-55
31621,25-34
59320,25-34
34038,25-34
44275,25-34
21492,25-34
8578,<18
40904,25-34
71166,25-34
68618,35-44
27080,25-34
76812,35-44
76910,25-34
27598,25-34
5014,25-34
79867,25-34
81468,>56
75041,25-34
83914,35-44
85970,25-34
38656,25-34
35202,25-34
39654,25-34
51693,25-34
35934,25-34
38591,25-34
82179,25-34
66883,18-24
82626,25-34
50850,25-34
5161,>56
10962,25-34
6697,25-34
79502,25-34
6807,25-34
45473,25-34
33805,18-24
12827,18-24
22316,18-24
59527,45-49
69133,<18
27524,18-24
70585,25-34
15255,25-34
57309,25-34
3449,25-34
13553,25-34
1884,25-34
34707,35-44
33729,25-34
54084,25-34
25426,<18
27750,25-34
63383,25-34
4388,25-34
31962,18-24
77495,25-34
23201,18-24
6301,35-44
3284,50-55
43235,25-34
76236,25-34
68293,18-24
22653,25-34
2887,25-34
38580,25-34
56079,35-44
6277,>56
14044,25-34
60710,18-24
38176,25-34
75687,25-34
40554,25-34
58643,25-34
9187,35-44
45769,50-55
75764,25-34
73001,25-34
59862,35-44
51404,25-34
42843,25-34
8785,35-44
794,25-34
20389,25-34
82580,25-34
7630,25-34
14964,>56
20486,25-34
42673,50-55
3323,25-34
22168,50-55
64551,25-34
81110,25-34
57467,<18
68176,25-34
85939,25-34
830,>56
17980,50-55
4606,35-44
57858,25-34
11908,18-24
85975,25-34
64103,25-34
50216,25-34
6746,25-34
6548,>56
12832,25-34
45370,35-44
47929,25-34
44764,25-34
5107,25-34
25476,18-24
65781,25-34
4960,25-34
38119,>56
20050,25-34
51687,25-34
11560,25-34
68251,25-34
58781,50-55
82782,>56
17802,>56
39653,25-34
481,45-49
34329,25-34
29403,25-34
58356,25-34
10218,25-34
36042,35-44
83389,18-24
45830,50-55
58883,>56
34328,25-34
81189,25-34
80137,35-44
74260,<18
60518,18-24
74854,25-34
5552,35-44
3969,25-34
85495,35-44
85862,18-24
6365,25-34
45658,25-34
63137,25-34
2781,25-34
19870,25-34
26991,45-49
52977,25-34
5750,35-44
72262,25-34
62715,25-34
30156,25-34
82520,25-34
44022,35-44
9117,25-34
11659,25-34
11075,25-34
77111,25-34
29776,35-44
520,25-34
70029,25-34
46529,25-34
15707,25-34
29921,>56
73197,25-34
4701,25-34
19450,25-34
18745,25-34
2952,25-34
21975,<18
39010,45-49
66069,45-49
17667,25-34
5126,25-34
33105,<18
40162,50-55
37413,25-34
67542,25-34
6591,25-34
4778,25-34
64584,45-49
15326,25-34
77055,18-24
64930,>56
70562,25-34
70340,25-34
5869,45-49
74830,35-44
77514,35-44
27061,25-34
83206,25-34
23333,25-34
84417,35-44
39278,25-34
38357,25-34
5253,<18
6623,35-44
17332,35-44
60026,50-55
39355,45-49
17082,25-34
54085,35-44
70529,35-44
11041,25-34
63909,>56
9072,25-34
69749,25-34
13967,25-34
84989,45-49
49675,18-24
42960,25-34
63447,25-34
43217,50-55
5537,<18
23435,25-34
28095,25-34
22557,>56
31143,25-34
64924,25-34
85297,25-34
38213,25-34
54322,25-34
56834,25-34
46542,35-44
16658,25-34
21470,50-55
37963,25-34
65485,25-34
77370,<18
71115,25-34
28858,18-24
70202,25-34
37207,25-34
36487,18-24
81173,25-34
13384,25-34
13453,18-24
42564,25-34
9362,25-34
62730,35-44
67855,25-34
19562,25-34
58548,25-34
27320,25-34
16811,18-24
53423,<18
68902,25-34
79787,25-34
37853,25-34
30633,45-49
10972,25-34
49018,50-55
54827,25-34
20811,25-34
5733,25-34
27155,25-34
48180,>56
35305,25-34
54567,50-55
4235,25-34
47669,25-34
64877,35-44
1091,18-24
11379,35-44
74467,25-34
50239,25-34
61250,25-34
7876,18-24
45601,45-49
11896,25-34
55576,25-34
38624,45-49
80796,25-34
6030,25-34
33550,25-34
55470,>56
36027,25-34
47363,<18
17956,25-34
82308,25-34
38290,25-34
78666,25-34
75542,45-49
18832,18-24
65748,25-34
36222,35-44
46709,25-34
12172,50-55
72139,25-34
77383,25-34
41993,35-44
7903,18-24
60425,35-44
26906,25-34
4081,25-34
62637,25-34
24177,25-34
39228,>56
82081,25-34
33312,25-34
55072,18-24
17638,25-34
7815,25-34
13844,25-34
69995,<18
67744,25-34
53993,>56
42611,18-24
50300,25-34
71109,25-34
82538,25-34
42808,25-34
12702,25-34
34390,35-44
47919,25-34
24165,25-34
51407,50-55
56001,25-34
7940,>56
21948,25-34
14010,25-34
78388,25-34
54283,45-49
24071,25-34
32508,<18
5785,25-34
6966,35-44
64183,25-34
5854,25-34
46551,25-34
313,25-34
39707,25-34
22257,35-44
40024,25-34
6001,35-44
10639,25-34
18421,25-34
30224,25-34
20082,<18
40908,35-44
74424,25-34
77753,18-24
56852,25-34
51813,25-34
52004,25-34
41141,25-34
18987,25-34
53425,18-24
17801,25-34
19519,35-44
21404,>56
4870,25-34
19618,50-55
40711,25-34
61258,25-34
13310,25-34
598,25-34
79750,25-34
21919,25-34
33562,35-44
45360,25-34
31105,25-34
50974,25-34
3696,18-24
59158,25-34
60726,35-44
12730,25-34
31379,45-49
52007,25-34
29144,50-55
33776,18-24
62250,25-34
73858,25-34
52113,25-34
24697,25-34
31486,18-24
21646,>56
81150,35-44
4709,25-34
9471,50-55
65685,25-34
17810,25-34
21704,>56
39450,35-44
5749,35-44
47057,25-34
7227,25-34
18137,25-34
28200,25-34
6055,25-34
33311,25-34
60576,25-34
56227,<18
83417,18-24
42146,35-44
67871,25-34
65433,18-24
18273,25-34
16953,>56
67590,25-34
9410,25-34
35010,25-34
12063,25-34
7956,25-34
53652,25-34
48122,>56
77849,35-44
64769,25-34
51252,>56
22717,25-34
21287,18-24
24030,45-49
40887,>56
72690,25-34
31457,35-44
75008,<18
28591,<18
27773,<18
79164,25-34
66382,25-34
30120,<18
59946,25-34
13360,50-55
12491,25-34
67215,25-34
38320,25-34
60925,18-24
32744,<18
14079,18-24
36623,25-34
33630,25-34
33295,25-34
8534,25-34
61458,25-34
39771,25-34
75988,25-34
23038,25-34
25633,25-34
14519,25-34
80898,25-34
8720,25-34
18321,25-34
61505,25-34
61638,25-34
42285,25-34
40463,>56
31841,25-34
77526,25-34
1282,18-24
1569,45-49
65881,18-24
50317,25-34
41654,25-34
46313,25-34
54826,25-34
57202,45-49
67692,25-34
5064,25-34
13541,25-34
7720,18-24
34316,25-34
12773,>56
20051,25-34
4519,25-34
6863,25-34
15972,25-34
22705,25-34
12608,25-34
56336,25-34
57042,25-34
71358,25-34
78823,18-24
34527,25-34
35207,<18
53322,25-34
44937,25-34
7878,50-55
6914,>56
6527,25-34
7793,25-34
30428,25-34
80501,25-34
21061,25-34
18401,25-34
52145,25-34
77080,35-44
34216,25-34
40696,>56
50897,18-24
81556,25-34
12675,25-34
72950,35-44
15294,35-44
27078,25-34
30852,25-34
20227,25-34
64703,>56
47912,25-34
82220,50-55
15730,18-24
48909,25-34
1520,25-34
47461,35-44
70006,25-34
78598,<18
17842,25-34
19862,>56
35175,25-34
58604,25-34
15602,25-34
63459,18-24
46459,25-34
76891,25-34
24548,35-44
54726,25-34
62765,25-34
66549,25-34
70440,>56
52568,25-34
45645,25-34
70459,25-34
17646,25-34
13616,25-34
22056,<18
73165,25-34
2638,<18
50984,35-44
74891,25-34
60083,<18
16919,25-34
23682,25-34
21530,50-55
5242,25-34
25057,25-34
79797,25-34
86007,25-34
21561,18-24
80128,25-34
29400,<18
42279,25-34
74418,25-34
41191,25-34
4828,25-34
31366,35-44
69282,25-34
34410,50-55
25427,25-34
49355,25-34
75813,25-34
4369,25-34
31383,>56
67158,>56
10835,35-44
1858,35-44
50320,18-24
72991,25-34
24539,25-34
23958,25-34
83455,25-34
25786,25-34
31352,25-34
9942,25-34
15600,25-34
37199,>56
50726,45-49
57142,<18
3133,25-34
28022,25-34
66904,25-34
62245,25-34
14696,25-34
23123,25-34
66957,18-24
68024,35-44
37128,25-34
26881,25-34
49449,25-34
39016,25-34
26723,25-34
73695,25-34
991,18-24
82344,25-34
16742,35-44
58175,25-34
3796,>56
5514,25-34
742,25-34
69136,25-34
27016,25-34
18687,18-24
27120,35-44
33191,45-49
62962,50-55
44380,25-34
47883,45-49
9628,25-34
16677,25-34
32830,25-34
59136,>56
28813,25-34
66964,35-44
41517,>56
67509,25-34
10437,50-55
29275,25-34
4538,50-55
27747,25-34
40581,25-34
65674,45-49
69255,<18
74058,35-44
75668,25-34
76571,45-49
107,25-34
84381,35-44
84908,35-44
37313,35-44
67072,25-34
86133,35-44
53582,25-34
86199,25-34
69681,45-49
1906,25-34
66463,50-55
74396,25-34
13521,25-34
63842,25-34
19257,25-34
3166,18-24
36130,50-55
47091,25-34
13827,>56
26077,25-34
77262,25-34
51940,25-34
13581,25-34
83301,25-34
16564,>56
7796,45-49
31766,25-34
53590,25-34
75277,35-44
14065,18-24
20122,18-24
57394,25-34
2223,35-44
11430,25-34
62536,18-24
4991,35-44
63972,18-24
83224,25-34
12182,25-34
25318,25-34
14892,25-34
21321,<18
39423,25-34
71286,25-34
15969,25-34
73002,35-44
31588,18-24
46579,25-34
54109,25-34
37314,18-24
52539,50-55
76438,18-24
28999,25-34
74264,25-34
23097,25-34
11890,<18
28779,18-24
73983,35-44
3541,25-34
26301,25-34
40149,>56
62503,>56
50964,25-34
53226,<18
12873,50-55
48984,25-34
51303,25-34
449,25-34
4170,>56
11424,18-24
4144,25-34
20904,18-24
36849,25-34
40780,25-34
60734,18-24
77545,18-24
43660,45-49
29240,25-34
39153,50-55
22571,25-34
71094,35-44
51644,35-44
79648,25-34
1833,25-34
80586,25-34
65932,45-49
70770,>56
46558,35-44
23415,35-44
33269,25-34
35523,25-34
51428,35-44
17012,18-24
51448,25-34
24271,>56
60892,35-44
62647,25-34
76654,35-44
10819,35-44
13259,50-55
31381,25-34
46998,>56
20558,25-34
48630,35-44
51930,25-34
56702,25-34
62023,25-34
71684,45-49
16707,35-44
59326,35-44
163,25-34
20684,25-34
31882,25-34
35299,18-24
17618,25-34
14245,35-44
27706,25-34
23929,25-34
50340,35-44
77225,25-34
38589,25-34
26120,25-34
8419,50-55
5311,18-24
42327,25-34
22011,25-34
29377,18-24
24353,25-34
64306,25-34
37787,25-34
28763,25-34
69535,25-34
58791,25-34
48326,25-34
29238,18-24
26182,25-34
4111,25-34
13111,25-34
66430,25-34
32605,25-34
18974,35-44
12683,45-49
31751,25-34
51691,50-55
76879,<18
28033,25-34
9647,35-44
30251,18-24
68828,<18
61626,25-34
1345,25-34
9255,35-44
71050,25-34
19051,>56
18527,>56
47707,25-34
15001,35-44
72502,50-55
83444,25-34
24070,25-34
24615,25-34
63929,25-34
26868,35-44
69127,35-44
21245,25-34
71769,25-34
27737,25-34
43876,50-55
12885,<18
3472,25-34
2546,35-44
58003,50-55
5632,18-24
7643,45-49
67897,25-34
34718,25-34
78026,18-24
79360,25-34
82740,25-34
1006,50-55
79259,35-44
55938,18-24
12161,25-34
28962,25-34
68978,25-34
43906,35-44
10397,25-34
6115,>56
38117,25-34
45774,>56
41178,18-24
44698,25-34
77948,25-34
78673,35-44
7978,25-34
367,25-34
56864,25-34
52290,18-24
3699,35-44
32796,50-55
7209,45-49
66682,25-34
79320,50-55
79522,25-34
70624,25-34
34154,25-34
73403,25-34
82922,25-34
37751,25-34
42726,25-34
3728,25-34
5087,18-24
71683,25-34
22081,18-24
54920,<18
18531,25-34
80627,25-34
52814,25-34
35680,25-34
3090,25-34
7603,25-34
6404,50-55
76222,25-34
8036,35-44
16190,<18
27015,25-34
55680,45-49
79389,35-44
23214,25-34
3508,25-34
63782,45-49
50108,25-34
39193,25-34
21764,25-34
17014,25-34
5829,25-34
75070,18-24
71973,25-34
42602,25-34
52304,25-34
9813,25-34
24925,35-44
5668,25-34
8595,35-44
72340,<18
69119,25-34
71528,25-34
5023,18-24
76761,>56
42038,35-44
58455,25-34
35486,>56
3714,25-34
49859,25-34
70682,25-34
84643,25-34
72607,25-34
83563,25-34
78464,18-24
49170,18-24
56491,<18
30299,25-34
62306,18-24
74730,25-34
53820,25-34
85945,45-49
16285,25-34
22694,18-24
39802,>56
59577,>56
61089,50-55
52294,25-34
59637,25-34
40617,25-34
63736,35-44
37991,25-34
26916,18-24
84368,<18
34506,18-24
64919,25-34
74992,25-34
38496,35-44
17080,25-34
15153,45-49
15157,25-34
7297,25-34
540,25-34
23442,25-34
15956,25-34
21940,25-34
8190,25-34
67566,25-34
25495,25-34
287,35-44
8980,45-49
43772,25-34
40587,35-44
48323,25-34
375,35-44
26882,25-34
44324,35-44
55177,<18
61068,25-34
32008,25-34
47199,25-34
35107,25-34
19829,45-49
30371,18-24
75729,25-34
33927,35-44
4271,25-34
64467,18-24
59726,25-34
73804,25-34
7616,>56
55513,25-34
47924,35-44
4965,25-34
14624,35-44
33384,25-34
28774,35-44
60392,25-34
25804,35-44
11078,25-34
13564,25-34
70320,25-34
51600,<18
13964,>56
43536,35-44
37093,25-34
32329,25-34
1922,25-34
20355,25-34
8944,18-24
86184,25-34
46121,18-24
24931,25-34
69408,18-24
24957,45-49
63542,25-34
4020,35-44
69400,25-34
73939,25-34
68231,25-34
44341,18-24
73843,25-34
24549,25-34
40660,35-44
14604,25-34
3207,25-34
35433,25-34
58978,35-44
12368,25-34
20324,50-55
53762,25-34
2197,50-55
51126,35-44
33945,35-44
21808,25-34
42277,25-34
54479,50-55
82947,18-24
35987,25-34
5356,25-34
5367,<18
46636,25-34
83123,<18
22900,25-34
38977,25-34
15958,25-34
7449,45-49
3986,25-34
53379,18-24
31432,25-34
39244,25-34
595,45-49
63787,18-24
37916,18-24
54247,25-34
71704,35-44
8769,>56
25354,50-55
79191,>56
17435,25-34
5021,18-24
27966,35-44
51515,25-34
232,50-55
30005,25-34
167,<18
21915,<18
24834,25-34
35497,50-55
47333,18-24
43816,25-34
53380,18-24
71435,25-34
22716,25-34
84419,<18
53449,50-55
67221,45-49
81659,18-24
48113,>56
57431,35-44
78457,25-34
49454,35-44
29318,25-34
21840,50-55
85847,25-34
22050,>56
9707,25-34
1733,25-34
3577,18-24
25781,25-34
68539,25-34
71128,25-34
62142,18-24
3802,25-34
67070,<18
26645,>56
22382,25-34
67834,45-49
4724,35-44
5524,25-34
46706,25-34
16829,25-34
1791,25-34
83080,25-34
55270,18-24
63268,25-34
39188,35-44
49657,35-44
27744,25-34
82871,>56
27092,25-34
7070,25-34
9564,25-34
24298,18-24
45135,25-34
68776,25-34
69752,25-34
6653,25-34
6839,25-34
33576,50-55
9750,25-34
13000,25-34
31249,25-34
86232,25-34
26479,18-24
30119,<18
34565,50-55
43989,>56
14165,25-34
1307,25-34
39560,25-34
43664,35-44
14876,25-34
75967,18-24
43661,25-34
18501,25-34
5129,45-49
15151,25-34
32398,<18
46687,45-49
55433,25-34
65112,25-34
60965,45-49
85120,25-34
18391,25-34
58346,25-34
60636,18-24
5208,25-34
24643,25-34
52827,>56
4642,18-24
34751,25-34
19385,35-44
20526,25-34
1243,18-24
63491,25-34
67333,<18
21170,25-34
33335,25-34
58390,25-34
72368,25-34
45125,25-34
3400,25-34
3687,25-34
27191,35-44
60901,18-24
6599,25-34
41409,25-34
81856,25-34
56445,25-34
86165,35-44
77010,25-34
61071,<18
67880,25-34
67854,45-49
74978,25-34
30689,25-34
6351,25-34
43311,25-34
37044,25-34
18751,25-34
49499,35-44
49945,25-34
43150,25-34
53152,35-44
52603,25-34
69715,35-44
16292,25-34
7392,25-34
701,25-34
21166,25-34
46279,25-34
39968,35-44
61588,>56
16156,45-49
15373,>56
83819,25-34
70187,18-24
63955,25-34
19934,25-34
5183,>56
58707,<18
67474,25-34
31725,35-44
61787,25-34
52393,25-34
7063,35-44
23719,25-34
16352,25-34
30017,45-49
71949,45-49
11742,25-34
26295,>56
46043,35-44
29464,25-34
20077,18-24
7737,45-49
29283,25-34
20921,18-24
27855,35-44
31959,25-34
77714,25-34
39034,50-55
34729,25-34
82146,25-34
69949,50-55
69514,25-34
4494,>56
1389,18-24
2342,45-49
4578,35-44
43096,25-34
21528,25-34
52748,25-34
84759,18-24
76063,>56
60452,25-34
21720,45-49
11788,25-34
11168,35-44
22045,25-34
33554,35-44
50235,25-34
44395,18-24
47327,25-34
55709,25-34
6208,25-34
29462,25-34
64631,50-55
85616,18-24
6150,45-49
1494,35-44
44919,25-34
44852,45-49
55418,35-44
62032,18-24
76489,25-34
19603,35-44
60575,25-34
81112,<18
70936,25-34
58563,>56
2589,<18
79457,18-24
30781,25-34
86787,25-34
7859,25-34
52826,>56
86443,35-44
28028,25-34
49467,50-55
59728,50-55
2404,18-24
10799,45-49
49602,35-44
3319,18-24
61115,18-24
5459,18-24
55065,45-49
67268,18-24
11628,35-44
16268,18-24
2611,18-24
31086,50-55
72249,25-34
14059,25-34
62669,25-34
58353,<18
24042,25-34
52913,50-55
9396,25-34
11108,25-34
50227,25-34
14088,18-24
13549,25-34
32371,35-44
38718,>56
49713,25-34
63067,25-34
16947,25-34
42402,25-34
85721,25-34
35800,25-34
63644,25-34
13648,18-24
79531,35-44
42353,25-34
68920,45-49
9094,25-34
5512,35-44
67264,25-34
5357,25-34
63198,<18
40680,35-44
8726,50-55
48108,25-34
49343,35-44
86225,35-44
10507,35-44
13017,<18
46138,18-24
1191,>56
59209,25-34
5104,25-34
13520,25-34
63611,25-34
72852,25-34
72943,<18
2102,25-34
48132,25-34
75572,25-34
75914,25-34
44520,18-24
6308,35-44
49643,25-34
37062,35-44
53721,<18
28360,25-34
9711,50-55
63078,25-34
17377,50-55
55416,25-34
11587,50-55
10404,25-34
30303,25-34
15617,25-34
47590,25-34
47073,50-55
5029,25-34
77801,>56
12545,35-44
639,18-24
85278,25-34
3375,25-34
37618,50-55
74353,25-34
83582,35-44
20630,25-34
65733,35-44
14766,25-34
79046,25-34
55861,25-34
18114,25-34
21146,18-24
18522,35-44
20325,50-55
43172,>56
63052,18-24
69466,>56
56172,25-34
2364,45-49
44277,25-34
31717,18-24
83648,25-34
41954,25-34
16386,25-34
59971,35-44
20718,25-34
79196,25-34
4392,25-34
39971,25-34
9732,25-34
22058,25-34
61165,25-34
57384,<18
41643,35-44
28811,35-44
36396,35-44
36578,25-34
41193,25-34
22173,45-49
16318,25-34
58333,50-55
9770,25-34
33728,25-34
35632,25-34
9766,18-24
26213,50-55
6364,25-34
39877,25-34
39535,25-34
39475,25-34
81668,25-34
12114,25-34
10411,25-34
25964,25-34
72496,25-34
9805,25-34
39659,>56
11144,18-24
44103,25-34
20984,25-34
61435,25-34
73899,18-24
4993,25-34
24745,18-24
20332,25-34
38289,25-34
6239,25-34
32950,25-34
30389,25-34
30962,25-34
5886,35-44
1908,25-34
44146,45-49
59035,25-34
8517,35-44
36065,25-34
78406,35-44
79346,18-24
71314,<18
32989,18-24
28879,25-34
1030,25-34
65408,25-34
84065,>56
53539,25-34
45471,25-34
5802,25-34
7153,35-44
57109,25-34
11661,25-34
56911,25-34
15360,25-34
55510,18-24
62986,25-34
32033,25-34
42739,18-24
20089,25-34
72805,<18
37004,25-34
16923,25-34
82153,35-44
29229,25-34
49843,25-34
15811,25-34
41740,25-34
81108,<18
66093,>56
11473,25-34
24295,35-44
76022,25-34
2425,<18
35479,25-34
21959,>56
36376,45-49
84649,18-24
79326,25-34
6014,45-49
6229,25-34
62516,25-34
49619,25-34
70981,25-34
43729,25-34
86312,18-24
68051,25-34
64709,25-34
27543,>56
49650,<18
46414,25-34
35070,25-34
30437,35-44
5834,25-34
72117,25-34
41644,25-34
59026,25-34
50617,<18
58984,>56
979,50-55
1314,18-24
807,25-34
20769,35-44
57949,25-34
61610,25-34
38410,25-34
11959,25-34
49070,35-44
73005,25-34
83499,35-44
40879,25-34
53470,25-34
35472,25-34
52093,25-34
24141,45-49
30088,45-49
37869,25-34
37455,25-34
1423,35-44
42141,25-34
1036,25-34
57164,25-34
68388,45-49
16764,35-44
18293,25-34
14818,35-44
2847,25-34
48446,25-34
57799,25-34
25871,25-34
50706,25-34
14142,25-34
45698,>56
79917,25-34
6070,18-24
43884,25-34
74540,25-34
12901,18-24
36008,25-34
67089,35-44
82599,35-44
62619,<18
27859,25-34
7530,35-44
43813,25-34
20815,25-34
22442,25-34
13695,25-34
31343,25-34
19533,25-34
20973,18-24
20367,50-55
86156,>56
37181,18-24
36321,25-34
83440,35-44
43202,25-34
28075,25-34
9016,18-24
42803,50-55
20433,>56
80595,25-34
50206,50-55
47075,25-34
37752,25-34
22216,25-34
18341,25-34
38985,18-24
56462,25-34
40152,50-55
15426,25-34
80688,25-34
60532,25-34
75957,25-34
86601,25-34
38058,25-34
38143,25-34
57325,>56
9145,25-34
24049,25-34
67643,25-34
18983,25-34
35828,25-34
14533,25-34
70358,35-44
1626,25-34
18780,25-34
25170,25-34
4751,50-55
49353,25-34
62232,45-49
42649,25-34
64338,18-24
59144,18-24
57483,35-44
75276,25-34
11667,25-34
19131,25-34
43187,18-24
40839,25-34
49035,45-49
40936,18-24
59849,35-44
61231,45-49
15477,<18
12300,25-34
23041,18-24
11789,25-34
42005,25-34
5213,25-34
25210,25-34
6967,18-24
20544,25-34
44283,25-34
77878,25-34
46055,>56
24640,45-49
77591,25-34
60933,25-34
83227,25-34
9760,25-34
53996,25-34
71788,25-34
26193,18-24
45382,25-34
31354,25-34
17097,25-34
22700,25-34
5724,>56
30104,25-34
4240,35-44
987,25-34
20733,50-55
3971,35-44
27459,25-34
69928,25-34
24979,<18
77104,25-34
85028,25-34
7572,25-34
71811,25-34
20935,18-24
16475,35-44
4022,25-34
15882,50-55
8106,25-34
24201,>56
81611,<18
5644,50-55
63075,25-34
11957,<18
62036,25-34
8254,<18
36180,35-44
16528,25-34
19423,35-44
4641,25-34
21988,35-44
12121,25-34
62240,25-34
47060,25-34
50265,>56
77188,25-34
1094,35-44
84134,25-34
85848,50-55
47277,25-34
33409,35-44
11794,25-34
68346,50-55
55523,35-44
61434,35-44
25922,25-34
37808,25-34
23050,50-55
25049,25-34
30331,25-34
32615,25-34
39269,18-24
11092,25-34
12932,25-34
13098,25-34
79321,25-34
22035,25-34
48855,25-34
24634,25-34
53051,>56
33685,25-34
50508,35-44
85805,35-44
32986,45-49
72060,25-34
57315,45-49
3446,45-49
16042,25-34
48658,25-34
52231,25-34
8213,50-55
